NO,우선순위,K,lon,lat,시,구,커버리지,도로명주소
2625,69,72,126.8386654,37.50737575,서울특별시,구로구,1.5km,서울특별시 구로구 경인로8길 31
2626,70,72,126.8645345,37.52554475,서울특별시,관악구,1.5km,서울특별시 관악구 관악로 96
2627,71,72,126.7680448,37.55563175,서울특별시,성동구,1.5km,서울특별시 성동구 성수동2가 광나루로 200
2628,72,72,126.7691857,37.55473748,서울특별시,동대문구,1.5km,서울특별시 동대문구 망우로 62
2629,1,73,127.0668206,37.57603432,서울특별시,강북구,1.5km,서울특별시 강북구 오패산로 393
2630,2,73,126.8602541,37.49667843,서울특별시,강서구,1.5km,서울특별시 강서구 금낭화로26가길 152-186
2631,3,73,127.1034226,37.50766,서울특별시,광진구,1.5km,서울특별시 광진구 동일로 322
2632,4,73,127.0356428,37.49028717,서울특별시,동대문구,1.5km,서울특별시 동대문구 한천로33길 15
2633,5,73,127.129303,37.53658752,서울특별시,구로구,1.5km,서울특별시 구로구 경인로 364
2634,6,73,127.0785766,37.49946173,서울특별시,송파구,1.5km,서울특별시 송파구 백제고분로39길 40
2635,7,73,126.9060274,37.57353209,서울특별시,강남구,1.5km,서울특별시 강남구 강남대로58길 45
2636,8,73,127.0169049,37.58936078,서울특별시,강동구,1.5km,서울특별시 강동구 천호대로 1056
2637,9,73,126.8270683,37.53885739,서울특별시,강남구,1.5km,서울특별시 강남구 남부순환로 3183
2638,10,73,126.8771776,37.50217699,서울특별시,서대문구,1.5km,서울특별시 서대문구 수색로 123
2639,11,73,126.8475203,37.52995871,서울특별시,성북구,1.5km,서울특별시 성북구 삼선동5가 보문로 168
2640,12,73,126.9022103,37.48427922,서울특별시,양천구,1.5km,서울특별시 양천구 화곡로4길 2
2641,13,73,126.8771851,37.50127567,서울특별시,구로구,1.5km,서울특별시 구로구 경인로55길 17
2642,14,73,126.9022103,37.48427922,서울특별시,강서구,1.5km,서울특별시 강서구 강서로 21
2643,15,73,127.058973,37.56248502,서울특별시,구로구,1.5km,서울특별시 구로구 시흥대로 573
2644,16,73,127.0589677,37.56338635,서울특별시,동대문구,1.5km,서울특별시 동대문구 천호대로 361
2645,17,73,127.058973,37.56248502,서울특별시,강서구,1.5km,서울특별시 강서구 양천로 556
2646,18,73,126.8608626,37.55797338,서울특별시,양천구,1.5km,서울특별시 양천구 남부순환로 412
2647,19,73,126.8586369,37.55345459,서울특별시,양천구,1.5km,서울특별시 양천구 남부순환로 538
2648,20,73,126.8316682,37.53077141,서울특별시,송파구,1.5km,서울특별시 송파구 마천로 103
2649,21,73,126.8374145,37.52088897,서울특별시,도봉구,1.5km,서울특별시 도봉구 도봉로 430
2650,22,73,127.1317174,37.50594889,서울특별시,금천구,1.5km,서울특별시 금천구 시흥대로 316
2651,23,73,127.032418,37.64440506,서울특별시,성북구,1.5km,서울특별시 성북구 화랑로 292
2652,24,73,126.8978669,37.46172322,서울특별시,도봉구,1.5km,서울특별시 도봉구 도봉로 627
2653,25,73,127.0609412,37.61296776,서울특별시,영등포구,1.5km,서울특별시 영등포구 당산동6가 선유로52길 12
2654,26,73,127.0413863,37.66066431,서울특별시,중랑구,1.5km,서울특별시 중랑구 망우로 209
2655,27,73,126.8995368,37.53564274,서울특별시,동작구,1.5km,서울특별시 동작구 상도로 77
2656,28,73,127.075778,37.59409379,서울특별시,광진구,1.5km,서울특별시 광진구 자양로 75
2657,29,73,126.929239,37.49973594,서울특별시,구로구,1.5km,서울특별시 구로구 경인로8길 31
2658,30,73,127.0840381,37.53463405,서울특별시,관악구,1.5km,서울특별시 관악구 관악로 96
2659,31,73,126.8376614,37.49294851,서울특별시,성동구,1.5km,서울특별시 성동구 성수동2가 광나루로 200
2660,32,73,126.9531867,37.47370984,서울특별시,동대문구,1.5km,서울특별시 동대문구 망우로 62
2661,33,73,127.0522496,37.55074215,서울특별시,강북구,1.5km,서울특별시 강북구 오패산로 393
2662,34,73,127.0599462,37.5895291,서울특별시,중랑구,1.5km,서울특별시 중랑구 신내로16길 33
2663,35,73,127.0279354,37.63627517,서울특별시,강서구,1.5km,서울특별시 강서구 금낭화로26가길 152-186
2664,36,73,127.0983262,37.61400227,서울특별시,광진구,1.5km,서울특별시 광진구 동일로 322
2665,37,73,127.0792574,37.57968469,서울특별시,동대문구,1.5km,서울특별시 동대문구 한천로33길 15
2666,38,73,127.0117006,37.51903408,서울특별시,구로구,1.5km,서울특별시 구로구 경인로 364
2667,39,73,127.0675304,37.64904569,서울특별시,송파구,1.5km,서울특별시 송파구 백제고분로39길 40
2668,40,73,127.0770739,37.5652553,서울특별시,강남구,1.5km,서울특별시 강남구 강남대로58길 45
2669,41,73,127.128095,37.55190676,서울특별시,강동구,1.5km,서울특별시 강동구 천호대로 1056
2670,42,73,126.9825529,37.47925026,서울특별시,강남구,1.5km,서울특별시 강남구 남부순환로 3183
2671,43,73,126.9950363,37.47299474,서울특별시,서대문구,1.5km,서울특별시 서대문구 수색로 123
2672,44,73,126.8164618,37.58476484,서울특별시,성북구,1.5km,서울특별시 성북구 삼선동5가 보문로 168
2673,45,73,126.8164535,37.58566613,서울특별시,양천구,1.5km,서울특별시 양천구 화곡로4길 2
2674,46,73,126.9649835,37.5638992,서울특별시,구로구,1.5km,서울특별시 구로구 경인로55길 17
2675,47,73,126.900322,37.57891129,서울특별시,강서구,1.5km,서울특별시 강서구 강서로 21
2676,48,73,127.0737078,37.55983509,서울특별시,구로구,1.5km,서울특별시 구로구 시흥대로 573
2677,49,73,127.0737078,37.55983509,서울특별시,동대문구,1.5km,서울특별시 동대문구 천호대로 361
2678,50,73,127.0438522,37.62822573,서울특별시,강서구,1.5km,서울특별시 강서구 양천로 556
2679,51,73,127.0222801,37.63444973,서울특별시,양천구,1.5km,서울특별시 양천구 남부순환로 412
2680,52,73,127.1017975,37.60049387,서울특별시,양천구,1.5km,서울특별시 양천구 남부순환로 538
2681,53,73,126.8177259,37.57035075,서울특별시,송파구,1.5km,서울특별시 송파구 마천로 103
2682,54,73,126.8301412,37.57492854,서울특별시,도봉구,1.5km,서울특별시 도봉구 도봉로 430
2683,55,73,127.0560606,37.67153646,서울특별시,금천구,1.5km,서울특별시 금천구 시흥대로 316
2684,56,73,127.0559692,37.68685877,서울특별시,성북구,1.5km,서울특별시 성북구 화랑로 292
2685,57,73,127.1463365,37.52492212,서울특별시,도봉구,1.5km,서울특별시 도봉구 도봉로 627
2686,58,73,126.9339614,37.47361931,서울특별시,영등포구,1.5km,서울특별시 영등포구 당산동6가 선유로52길 12
2687,59,73,127.1058513,37.47612045,서울특별시,중랑구,1.5km,서울특별시 중랑구 망우로 209
2688,60,73,126.9213366,37.6439125,서울특별시,동작구,1.5km,서울특별시 동작구 상도로 77
2689,61,73,127.0722508,37.61661466,서울특별시,광진구,1.5km,서울특별시 광진구 자양로 75
2690,62,73,127.1095247,37.63927743,서울특별시,구로구,1.5km,서울특별시 구로구 경인로8길 31
2691,63,73,127.0710452,37.62922907,서울특별시,관악구,1.5km,서울특별시 관악구 관악로 96
2692,64,73,127.0722508,37.61661466,서울특별시,성동구,1.5km,서울특별시 성동구 성수동2가 광나루로 200
2693,65,73,127.0445947,37.69222338,서울특별시,동대문구,1.5km,서울특별시 동대문구 망우로 62
2694,66,73,126.8168487,37.54240409,서울특별시,강북구,1.5km,서울특별시 강북구 오패산로 393
2695,67,73,126.7994482,37.5873691,서울특별시,중랑구,1.5km,서울특별시 중랑구 신내로16길 33
2696,68,73,126.8018228,37.57566579,서울특별시,중랑구,1.5km,서울특별시 중랑구 동일로 553
2697,69,73,126.8714757,37.50755489,서울특별시,강서구,1.5km,서울특별시 강서구 금낭화로26가길 152-186
2698,70,73,126.8386654,37.50737575,서울특별시,광진구,1.5km,서울특별시 광진구 동일로 322
2699,71,73,126.8645345,37.52554475,서울특별시,동대문구,1.5km,서울특별시 동대문구 한천로33길 15
2700,72,73,126.7680448,37.55563175,서울특별시,구로구,1.5km,서울특별시 구로구 경인로 364
2701,73,73,126.7691857,37.55473748,서울특별시,송파구,1.5km,서울특별시 송파구 백제고분로39길 40
2702,1,74,127.0668206,37.57603432,서울특별시,강남구,1.5km,서울특별시 강남구 강남대로58길 45
2703,2,74,126.8602541,37.49667843,서울특별시,강동구,1.5km,서울특별시 강동구 천호대로 1056
2704,3,74,127.1034226,37.50766,서울특별시,강남구,1.5km,서울특별시 강남구 남부순환로 3183
2705,4,74,127.0356428,37.49028717,서울특별시,서대문구,1.5km,서울특별시 서대문구 수색로 123
2706,5,74,127.129303,37.53658752,서울특별시,성북구,1.5km,서울특별시 성북구 삼선동5가 보문로 168
2707,6,74,127.0785766,37.49946173,서울특별시,양천구,1.5km,서울특별시 양천구 화곡로4길 2
2708,7,74,126.9060274,37.57353209,서울특별시,구로구,1.5km,서울특별시 구로구 경인로55길 17
2709,8,74,126.8608549,37.55887468,서울특별시,강서구,1.5km,서울특별시 강서구 강서로 21
2710,9,74,127.0169049,37.58936078,서울특별시,구로구,1.5km,서울특별시 구로구 시흥대로 573
2711,10,74,126.8270683,37.53885739,서울특별시,동대문구,1.5km,서울특별시 동대문구 천호대로 361
2712,11,74,126.8771776,37.50217699,서울특별시,강서구,1.5km,서울특별시 강서구 양천로 556
2713,12,74,126.8475203,37.52995871,서울특별시,양천구,1.5km,서울특별시 양천구 남부순환로 412
2714,13,74,126.9022103,37.48427922,서울특별시,양천구,1.5km,서울특별시 양천구 남부순환로 538
2715,14,74,126.9022103,37.48427922,서울특별시,송파구,1.5km,서울특별시 송파구 마천로 103
2716,15,74,127.058973,37.56248502,서울특별시,도봉구,1.5km,서울특별시 도봉구 도봉로 430
2717,16,74,127.0589677,37.56338635,서울특별시,금천구,1.5km,서울특별시 금천구 시흥대로 316
2718,17,74,127.058973,37.56248502,서울특별시,성북구,1.5km,서울특별시 성북구 화랑로 292
2719,18,74,126.8608626,37.55797338,서울특별시,도봉구,1.5km,서울특별시 도봉구 도봉로 627
2720,19,74,126.8586369,37.55345459,서울특별시,영등포구,1.5km,서울특별시 영등포구 당산동6가 선유로52길 12
2721,20,74,126.8316682,37.53077141,서울특별시,중랑구,1.5km,서울특별시 중랑구 망우로 209
2722,21,74,126.8374145,37.52088897,서울특별시,동작구,1.5km,서울특별시 동작구 상도로 77
2723,22,74,127.1317174,37.50594889,서울특별시,광진구,1.5km,서울특별시 광진구 자양로 75
2724,23,74,127.032418,37.64440506,서울특별시,구로구,1.5km,서울특별시 구로구 경인로8길 31
2725,24,74,126.8978669,37.46172322,서울특별시,관악구,1.5km,서울특별시 관악구 관악로 96
2726,25,74,127.0609412,37.61296776,서울특별시,성동구,1.5km,서울특별시 성동구 성수동2가 광나루로 200
2727,26,74,127.0413863,37.66066431,서울특별시,동대문구,1.5km,서울특별시 동대문구 망우로 62
2728,27,74,126.8995368,37.53564274,서울특별시,강북구,1.5km,서울특별시 강북구 오패산로 393
2729,28,74,127.075778,37.59409379,서울특별시,중랑구,1.5km,서울특별시 중랑구 신내로16길 33
2730,29,74,126.929239,37.49973594,서울특별시,중랑구,1.5km,서울특별시 중랑구 동일로 553
2731,30,74,127.0840381,37.53463405,서울특별시,서초구,1.5km,서울특별시 서초구 잠원로 181
2732,31,74,127.1034178,37.50856135,서울특별시,강서구,1.5km,서울특별시 강서구 금낭화로26가길 152-186
2733,32,74,126.8376614,37.49294851,서울특별시,광진구,1.5km,서울특별시 광진구 동일로 322
2734,33,74,126.9531867,37.47370984,서울특별시,동대문구,1.5km,서울특별시 동대문구 한천로33길 15
2735,34,74,127.0522496,37.55074215,서울특별시,구로구,1.5km,서울특별시 구로구 경인로 364
2736,35,74,127.0599462,37.5895291,서울특별시,송파구,1.5km,서울특별시 송파구 백제고분로39길 40
2737,36,74,127.0279354,37.63627517,서울특별시,강남구,1.5km,서울특별시 강남구 강남대로58길 45
2738,37,74,127.0983262,37.61400227,서울특별시,강동구,1.5km,서울특별시 강동구 천호대로 1056
2739,38,74,127.0792574,37.57968469,서울특별시,강남구,1.5km,서울특별시 강남구 남부순환로 3183
2740,39,74,127.0117006,37.51903408,서울특별시,서대문구,1.5km,서울특별시 서대문구 수색로 123
2741,40,74,127.0675304,37.64904569,서울특별시,성북구,1.5km,서울특별시 성북구 삼선동5가 보문로 168
2742,41,74,127.0770739,37.5652553,서울특별시,양천구,1.5km,서울특별시 양천구 화곡로4길 2
2743,42,74,127.128095,37.55190676,서울특별시,구로구,1.5km,서울특별시 구로구 경인로55길 17
2744,43,74,126.9825529,37.47925026,서울특별시,강서구,1.5km,서울특별시 강서구 강서로 21
2745,44,74,126.9950363,37.47299474,서울특별시,구로구,1.5km,서울특별시 구로구 시흥대로 573
2746,45,74,126.8164618,37.58476484,서울특별시,동대문구,1.5km,서울특별시 동대문구 천호대로 361
2747,46,74,126.8164535,37.58566613,서울특별시,강서구,1.5km,서울특별시 강서구 양천로 556
2748,47,74,126.9649835,37.5638992,서울특별시,양천구,1.5km,서울특별시 양천구 남부순환로 412
2749,48,74,126.900322,37.57891129,서울특별시,양천구,1.5km,서울특별시 양천구 남부순환로 538
2750,49,74,127.0737078,37.55983509,서울특별시,송파구,1.5km,서울특별시 송파구 마천로 103
2751,50,74,127.0737078,37.55983509,서울특별시,도봉구,1.5km,서울특별시 도봉구 도봉로 430
2752,51,74,127.0438522,37.62822573,서울특별시,금천구,1.5km,서울특별시 금천구 시흥대로 316
2753,52,74,127.0222801,37.63444973,서울특별시,성북구,1.5km,서울특별시 성북구 화랑로 292
2754,53,74,127.1017975,37.60049387,서울특별시,도봉구,1.5km,서울특별시 도봉구 도봉로 627
2755,54,74,126.8177259,37.57035075,서울특별시,영등포구,1.5km,서울특별시 영등포구 당산동6가 선유로52길 12
2756,55,74,126.8301412,37.57492854,서울특별시,중랑구,1.5km,서울특별시 중랑구 망우로 209
2757,56,74,127.0560606,37.67153646,서울특별시,동작구,1.5km,서울특별시 동작구 상도로 77
2758,57,74,127.0559692,37.68685877,서울특별시,광진구,1.5km,서울특별시 광진구 자양로 75
2759,58,74,127.1463365,37.52492212,서울특별시,구로구,1.5km,서울특별시 구로구 경인로8길 31
